complex_id,label
1PQ2_A_22933,1
1WXA_A_9070,0
3ECM_A_22401,0
3BOW_C_7731,0
4TPK_A_26880,1
1FUJ_A_4762,0
3WYG_D_3017,1
3UNB_D_4606,0
7YAN_A_6776,1
1PCP_A_3474,0
1R9O_A_3635,1
1B6A_A_20697,0
6F34_A_20320,1
3CMQ_A_4045,0
1PQ2_A_22449,1
4D6U_D_9016,1
7LAD_A_25653,1
1SEN_A_755,0
6AT5_A_24593,0
7LAD_A_9515,1
1OKC_A_25002,0
8U2T_A_13799,0
3KXC_C_1744,0
6EIX_A_5488,0
3TJS_A_323,1
1OAT_A_9989,1
1PQ2_A_24245,1
4TPK_A_6391,1
2B39_A_16711,0
3TJS_A_14818,1
1ZW5_A_21302,0
1K6M_A_14553,0
5TP0_A_5927,0
3TJS_A_11362,1
3HQD_A_7745,1
2XSX_A_23640,0
6M7X_A_23871,1
2Q5G_A_14604,0
3SE3_A_23865,0
1PQ2_A_22317,1
4TPK_A_6122,1
4C2X_A_2889,0
3E4C_A_17629,0
3OLD_A_20610,0
1R9O_A_16097,1
2XX3_A_23287,0
7WT2_A_19946,0
1EXT_A_26238,0
1CA3_A_16603,1
2BXR_A_17524,1
7SQM_A_3308,1
7YAN_A_16640,1
1R9O_A_19480,1
1R9O_A_13265,1
1RJV_A_19487,0
1Z6Y_A_26647,0
1CA3_A_6661,1
4UY9_A_9247,0
4MVD_A_4372,0
4CIZ_A_21621,0
1Q3M_A_17887,0
5JK7_D_5045,0
4GRW_B_3323,0
5IJT_A_4608,0
7BY1_A_15415,0
5GL7_A_4272,0
7LAD_A_18457,1
2HI4_A_756,1
11GS_A_7857,1
1B6C_B_12662,0
1CA3_A_3083,1
2W6E_A_25741,1
4TTB_A_9481,1
1IS7_A_11437,0
4X2Q_A_8086,1
6NUI_A_17284,1
11GS_A_20,0
6RNK_A_4645,0
1APS_A_19770,0
1ZW5_A_7177,0
3TJS_A_25976,1
3TJS_A_20486,1
3TJS_A_17074,1
5WKP_A_5217,1
1PQ2_A_21290,1
7LAD_A_14728,1
1PQ2_A_23340,1
1BUH_B_27257,0
2O05_A_19141,0
1LPQ_A_6210,1
1R9O_A_27016,1
6E5B_N_13868,0
3TJS_A_23488,1
1R9O_A_20809,1
2HI4_A_11715,1
6YAW_A_3021,1
2F7E_E_11250,1
6OP0_A_10513,1
3TJS_A_12461,1
2HI4_A_21274,1
1K6M_A_19033,1
6RNK_A_16287,0
7YAN_A_22276,1
1PQ2_A_18947,1
3TJS_A_11640,1
6RPC_A_12383,0
3C3U_A_12229,0
7YAN_A_12808,0
7PK0_A_451,0
2XRF_A_23837,0
1HT0_A_9527,1
6ASY_A_22534,0
1EZQ_A_27144,1
5E13_A_21070,0
1CA3_A_20148,1
1SQN_A_479,0
4Q95_A_5521,1
1CA3_A_4267,1
4DC2_A_11000,0
2XE6_A_17805,0
1R9O_A_5306,1
3TJS_A_11435,1
4TPK_A_16229,1
3N9Y_A_19361,1
1R9O_A_8511,1
1AHW_C_14499,0
1MVS_A_1552,1
2HI4_A_5387,1
8B04_A_24063,1
1APS_A_4046,0
3OE6_A_1424,1
1K7L_A_22714,1
1K7L_A_1538,1
4AOH_A_5824,0
1R9O_A_25184,1
3TJS_A_18566,1
3IBD_A_17670,1
4BB5_A_13039,0
1AGN_A_4097,0
7X7S_A_18795,1
3GQY_A_13184,1
7PK0_A_11725,0
1URL_A_8879,0
2E2R_A_1876,1
2XSX_A_1264,1
2DYB_A_4665,0
1UR6_A_27110,0
5BWA_B_17868,0
8BBK_A_12737,0
6PKY_A_2737,0
3ECM_A_19451,1
1R9O_A_10695,1
6E5B_H_12920,0
3TJS_A_3941,1
3TJS_A_15628,1
1KWP_A_16920,0
4TPK_A_6831,1
7BY1_A_13631,0
1IWE_A_12066,0
1IS7_A_1222,0
1PQ2_A_11936,1
3MY0_A_3667,0
7LAD_A_26587,1
3R1N_A_6248,0
1R9O_A_2855,1
3OFM_A_9226,0
6SE3_A_8682,1
4Y62_A_18364,0
7LAD_A_8437,1
3GZC_A_8120,0
6F34_A_9559,0
1CA3_A_21935,1
3VG9_A_14682,0
7LAD_A_24574,1
5UX4_A_25248,0
3TJS_A_22684,1
2NPP_B_6334,0
1HRJ_A_21941,0
1NE7_A_23903,0
7EAT_A_4250,0
3E4C_A_14285,1
3IBD_A_25050,0
6M7X_A_20329,0
1RML_A_7917,0
5XIX_A_16290,0
7YAN_A_5805,1
1RXT_A_3908,0
5I96_A_13663,0
3O4R_A_24946,0
1PBH_A_14791,0
8OXV_A_12988,1
8ELC_A_27129,0
3FBY_A_9750,0
3TJS_A_24996,1
7EO9_A_5506,0
5CJ6_A_12779,1
7YAN_A_27261,1
7LAD_A_2617,1
3O8Y_A_8739,1
6TUB_A_2336,0
4DCH_A_13090,0
5FA6_A_26984,1
7ZZO_A_8305,0
2HI4_A_10110,1
5GL7_A_13968,0
6JOD_A_4716,0
3TJS_A_4471,1
4K0V_A_11838,1
4XPB_A_147,1
3I2B_A_12194,0
1R9O_A_15715,1
7LAD_A_1402,1
3TJS_A_1282,1
6I07_C_26293,0
2HI4_A_2547,1
1JXV_A_7232,1
7YAN_A_7268,1
1FGG_A_989,0
1R9O_A_2996,1
1R9O_A_2642,1
1J3S_A_20402,1
4UYB_A_19235,0
2H63_A_12707,0
1B6A_A_21719,1
3TJS_A_27406,1
2BXR_A_611,1
1CA3_A_21770,1
7LAD_A_3188,1
1UMY_A_5864,1
5CJ6_A_12636,1
5BWA_B_8268,0
3DDU_A_11020,0
1A27_A_11013,0
5JLH_F_22454,1
6PLF_A_15845,0
5I96_A_15685,1
3C3U_A_7188,0
3TJS_A_3207,1
5XIX_A_11786,0
1KQN_A_7623,0
1B6A_A_23274,0
3I6W_A_23061,0
2VWU_A_19790,1
1M6D_A_15555,1
1MVS_A_1672,1
3TTI_A_24514,0
7YAN_A_27221,1
7LAD_A_16055,1
3RUK_A_24203,1
6YAW_A_671,0
3IIB_A_3813,0
5KNN_A_7951,0
3TJS_A_11283,1
3WYG_D_23800,0
1RON_A_7178,1
7YAN_A_7389,1
1PQ2_A_24486,1
1PQ2_A_26869,1
3TJS_A_743,1
2OXE_A_8508,0
3O4R_A_5197,1
1EAZ_A_24698,0
5N3W_A_19387,1
3TJS_A_22253,1
3OLD_A_6924,1
6RPC_A_15057,1
2HI4_A_11148,1
1CA3_A_26643,1
5MSC_A_24162,0
1R9O_A_22486,0
1T2K_D_14752,0
3TJS_A_26578,1
1IS7_A_22110,1
4XEM_A_20257,0
7YAN_A_8557,1
3BOW_C_8989,0
3TJS_A_1344,1
4BB5_A_17046,0
1R9O_A_3334,1
3OFM_A_7923,0
7JXG_A_1807,0
2VCQ_A_9800,1
2HI4_A_296,1
3OLD_A_3136,1
1OE9_B_18997,0
1K7L_A_3749,1
7YAN_A_9894,1
8Q61_A_17458,0
4EYC_A_1011,0
3B6R_A_11100,0
1II4_A_23299,1
8GK3_A_14171,1
3VG9_A_3501,1
3TJS_A_9010,1
2HI4_A_2956,1
1PBH_A_9416,1
2QHM_A_8526,1
3E2Y_A_2339,0
2Q5G_A_7522,1
3TJS_A_2544,1
1R9O_A_21212,1
1PQ2_A_5875,1
1R9O_A_9611,1
4D6U_D_16851,1
6FX0_A_21246,1
5ZNF_A_14034,0
2CW6_A_1906,0
1JHB_A_14273,0
1MF8_B_13008,0
3ELP_A_17869,0
3EDI_A_3561,0
5CJ6_A_4033,1
1CA3_A_20932,1
3ELP_A_21891,0
2C3N_A_17342,1
3TJS_A_25397,1
1R9O_A_15217,1
2HI4_A_23348,1
3TJS_A_12409,1
1CA3_A_17501,1
1WSR_A_1077,1
3MTL_A_25130,0
1PCN_A_4774,1
1PQ2_A_17897,1
3TJS_A_10762,1
2BXR_A_14440,1
2HI4_A_17428,1
3TJS_A_2446,1
1URL_A_12116,0
2GER_A_20514,0
5V1B_A_17107,0
2K4T_A_5821,1
4HT2_A_21508,1
6S8L_B_19754,0
1EXT_A_7584,0
3TJS_A_17267,1
4TPK_A_3812,1
3DLX_A_12337,0
1R9O_A_1333,1
1P4R_A_4784,1
2HI4_A_11433,1
2Q5G_A_21804,0
6AT5_A_23836,0
1MVS_A_17764,1
5IEG_A_6658,0
1PQ2_A_11085,1
3TJS_A_12558,1
4DC2_A_2699,1
1IWE_A_16701,1
7YAN_A_21768,0
2Q5G_A_1573,1
7LAD_A_18588,1
6RPC_A_9439,0
6CFO_A_8432,0
1YWH_A_16252,0
5TP0_A_27351,1
3R1N_A_7858,0
4HT2_A_23465,1
3TJS_A_4207,1
1EL3_A_16311,1
4ZEL_A_24379,0
2HRB_A_22644,0
8GK3_A_18692,1
1PQ2_A_1824,1
2H63_A_20120,0
6NT2_A_7493,0
3O4R_A_24086,0
3TJS_A_20211,1
3TJS_A_27390,1
7YIV_A_23101,0
2HI4_A_25315,1
3TJS_A_19739,1
3TJS_A_21851,1
6UP1_A_15760,1
7YAN_A_1058,1
4GRI_A_10408,0
4OE5_A_13611,0
1Z6Y_A_16374,1
2IIP_A_9787,0
2HI4_A_12584,1
5V1B_A_1714,1
2HI4_A_20998,1
1Q8G_A_26447,0
2CFH_A_27020,1
6WCV_B_27303,0
4BB5_A_1915,1
7JXG_A_10993,0
1SQN_A_22133,1
3U9U_E_9293,1
2VCQ_A_23245,1
7SQM_A_4714,0
8B04_A_7585,0
5IZQ_A_17794,0
2OKK_A_21046,0
5WKP_A_1614,0
6OB6_A_16756,0
3TJS_A_13317,1
2HI4_A_3829,1
2W6E_A_8196,0
1URL_A_11458,0
2IIP_A_2369,0
6KZB_A_12833,0
1R9O_A_6703,1
1CA3_A_1354,0
3TTI_A_17985,0
3TTI_A_2593,1
5UQS_A_3857,1
1EL3_A_6778,1
5UE2_A_7716,0
3TJS_A_7253,1
1OKC_A_16284,1
7PK0_A_9217,0
4G8A_A_11010,0
6KUW_A_16208,1
3OZZ_B_23600,0
7SQM_A_16084,0
2XX3_A_12204,1
3TJS_A_23209,1
3TJS_A_20841,1
5HBF_A_7200,1
7LAD_A_5563,0
2NPP_B_12269,0
1JVD_A_11136,0
1T27_A_20765,1
3MTL_A_10308,0
2B3X_A_4291,0
5UQS_A_10288,1
3IBD_A_16183,1
4CIZ_A_19542,0
11GS_A_22674,0
6AT5_A_11165,0
1R9O_A_26369,1
3TTI_A_9005,1
7LAD_A_14533,1
1JO6_A_12165,1
2M9G_A_9319,0
1WVA_A_5977,0
3TJS_A_18190,1
1R9O_A_20226,1
1PCN_A_26654,0
3TJS_A_19665,1
1RY7_B_24866,0
3N9Y_A_20172,1
4XPB_A_12992,1
1KQN_A_20947,1
4X2Q_A_7247,1
8GK3_A_7249,1
1CJC_A_8903,0
7LAD_A_11769,1
1YB5_A_6432,0
7YAN_A_21990,0
1RNF_A_17620,0
8B7S_A_16842,0
5CJ6_A_619,1
7PUE_A_777,1
4FV6_A_21282,0
6SUK_A_9297,0
8OXV_A_20964,0
7SQM_A_6413,0
5JLH_F_23629,1
7LAD_A_11613,1
3HQD_A_19842,1
3TJS_A_7379,1
4QUV_A_429,0
1F6W_A_714,0
2HI4_A_23588,1
1LPA_B_22282,1
2HI4_A_15763,1
3TJS_A_3151,1
2HI4_A_50,1
1OPK_A_1718,1
2HI4_A_7014,1
3IBD_A_21103,1
3TJS_A_340,1
7PK0_A_620,0
1PQ2_A_12635,1
4EC8_A_3895,0
6HPO_A_14047,1
6EIX_A_8741,0
1ZNC_A_17903,1
2HI4_A_22525,1
3O8Y_A_9301,1
1BUH_B_3985,0
1PQ2_A_9074,1
5IFI_A_19003,0
1OLM_A_22031,0
1R9O_A_6265,1
3TJS_A_12772,1
6OP0_A_4318,1
2OKK_A_2805,1
3KLR_A_5004,0
3OLD_A_16508,0
3TJS_A_23062,1
7PUE_A_11824,0
2Q32_A_18731,0
5JNR_A_27309,0
1T2K_D_16334,0
1I4D_D_16083,0
3TJS_A_2319,1
3TJS_A_11593,1
6KUW_A_10596,1
1LPQ_A_4000,0
3TJS_A_12295,1
1SQN_A_11323,1
7YAN_A_23383,1
7YAN_A_1473,1
7EO9_A_4352,1
3TJS_A_3148,1
1MF8_B_19391,1
2X0G_A_15866,0
1R9O_A_6884,1
2M9G_A_11759,0
2HI4_A_25997,1
5GMM_A_9244,1
2HI4_A_6763,1
1R9O_A_24349,1
3ECM_A_9644,1
1PQ2_A_23035,1
1HSO_A_17483,1
1LPA_B_17071,1
7ZZO_A_22586,1
1CA3_A_24411,1
2HQU_A_24931,1
4ZNE_A_10907,0
2IIK_A_10926,0
6WCV_A_4713,0
1PQ2_A_25498,1
1YWH_A_23421,0
2O05_A_21218,0
7YAN_A_23725,1
2HI4_A_2271,1
1RJV_A_19181,0
5TC0_A_20552,0
3RZL_A_24537,1
3KQ0_A_22528,1
3VG9_A_14910,1
5WH6_A_905,1
8Q61_A_18578,0
1MVS_A_21436,1
1R9O_A_14973,1
7LAD_A_19853,1
1IWE_A_7549,1
1PQ2_A_25952,1
6ASY_A_12475,0
11GS_A_560,0
2ZZ0_A_3489,1
3BOW_C_7197,0
3TJS_A_1476,1
3IBD_A_5074,1
3OLD_A_22105,0
3TJS_A_14922,1
3TJS_A_3192,1
1R9O_A_23457,1
1JXV_A_12542,1
4A5T_S_18810,0
6F34_A_13036,0
2XSX_A_16397,0
2C9Y_A_7355,0
6UP1_A_25105,1
1ACB_E_20659,1
3O96_A_4228,0
6CFO_A_5939,0
2H2N_A_4154,0
2CFH_A_10493,1
6FY4_A_25073,1
3JUB_A_3784,0
2COG_A_16301,0
3TJS_A_19514,1
2CFH_A_10575,0
4R0B_A_26909,0
5N6R_A_7405,0
1R9O_A_10831,1
6ASY_A_6419,1
6EIX_A_20601,0
3BEJ_A_967,1
4J15_A_2020,0
2VWU_A_10200,0
7YAN_A_8960,1
6RPC_A_26000,1
1RNF_A_8005,0
5TP0_A_27340,1
1B6A_A_20407,1
1RY7_B_18362,1
5N3W_A_15886,1
2HI4_A_16593,1
2HI4_A_9248,0
1R9O_A_20353,1
2HI4_A_21124,1
1B6A_A_12525,1
1R9O_A_20269,1
4QUV_A_16071,0
1R9O_A_12881,0
1SQN_A_18523,1
1JXV_A_4874,0
1EZQ_A_23153,1
2F7E_E_2892,1
1Z8D_A_20584,0
1JHB_A_8388,0
5XAF_E_6993,0
1IWE_A_8797,0
1R9O_A_17607,1
7EO9_A_12012,0
1Z8D_A_9491,1
7YAN_A_5984,1
1PQ2_A_966,1
6I33_A_14500,0
1OAT_A_2487,0
4TPK_A_6291,1
1HH8_A_23883,1
1F0Y_A_20399,0
1C9Y_A_26243,0
2HRB_A_19496,0
7JTN_A_665,0
3TJS_A_8748,1
3TJS_A_7329,1
1CI6_A_11488,0
4TPK_A_17855,1
2JEV_A_10788,1
4ZVV_A_678,0
4FU4_A_22652,0
3TJS_A_2879,1
2HI4_A_149,1
4X2Q_A_4229,0
3IBD_A_13747,1
1R9O_A_15433,1
3TJS_A_12149,1
1C9Y_A_16104,0
6RPC_A_25682,1
2IIK_A_23909,0
5OQT_A_3224,0
2HI4_A_20997,1
2HI4_A_14766,1
3TJS_A_26224,1
2BXR_A_13585,0
4YC6_A_9306,0
3E2Y_A_17194,0
2P31_A_27428,0
3TJS_A_22007,1
1C5G_A_11096,0
1PCN_A_26459,0
6PQH_A_2094,0
2HI4_A_16802,1
4ERC_A_19351,0
7LAD_A_7270,1
7LAD_A_24031,1
3F3Y_A_26514,0
3TJS_A_2028,1
1A2X_A_23262,1
2OKK_A_16558,0
4BB5_A_20073,1
3C49_A_15392,0
6RZ4_A_5255,1
1R9O_A_8814,1
7YAN_A_23167,1
5DYH_A_9531,0
2HI4_A_14062,1
2HI4_A_12114,1
4QQC_A_27150,0
1DQ8_A_24327,1
1P4R_A_964,1
5KZW_A_2881,1
7LAD_A_7297,1
8GK3_A_22245,1
2HI4_A_510,1
5IFI_A_17448,0
2O05_A_11314,0
7PK0_A_19378,0
2HI4_A_4092,1
3E4C_A_982,0
2QHM_A_18840,1
4XPB_A_20122,1
1K8K_B_19025,0
1ZNC_A_20554,1
6G2N_A_19525,0
1SQN_A_7720,0
2IIK_A_12266,0
2HI4_A_17231,1
6QMR_A_13174,0
2HI4_A_27230,1
4X2Q_A_18125,1
1R9O_A_17827,1
1PQ2_A_16782,1
1YXM_A_17961,0
1MVS_A_26500,1
6G6W_A_8081,1
4UEX_A_26868,0
2HI4_A_9007,1
1K7L_A_10606,1
4K0V_A_14975,0
1R9O_A_11094,1
1UR6_A_14172,0
4IG8_A_1287,0
5XAF_E_21133,1
3IBD_A_17971,1
6T41_A_21022,0
3TJS_A_1325,1
3TJS_A_2874,1
4O0C_A_10811,1
4TPK_A_16696,1
4R0B_A_23573,0
2QXG_A_2095,0
1K7L_A_16892,0
2X0G_A_1276,0
3IBD_A_10130,1
3TJS_A_22373,1
3TJS_A_2810,1
4NDN_E_1600,1
1PQ2_A_5299,1
2HI4_A_729,1
2XRF_A_7126,0
1B6A_A_23359,1
3F5O_A_3712,0
7F61_A_17100,0
3F5O_A_10000,0
5GMM_A_18581,1
4K2R_A_20174,0
1L9L_A_6750,0
7YAN_A_8097,0
6YAW_A_3681,1
6CGC_A_26022,1
7PUE_A_22981,0
4O1L_A_1132,1
6SUK_A_9743,1
6OB6_A_19279,0
7YAN_A_4063,1
1RJV_A_16319,0
4UYB_A_8896,0
3TTI_A_13701,1
3ZOB_A_4013,1
7F42_A_12843,1
1SQN_A_19142,1
6GVJ_A_26265,0
2C9Y_A_24508,0
2HI4_A_12623,1
5MSC_A_22918,0
5CJ6_A_14398,1
2HI4_A_19502,1
5WH6_A_11892,1
1M6D_A_20461,0
1PQ2_A_6242,1
3ECM_A_1825,0
6NUI_A_19175,0
3TJS_A_587,1
3DSL_A_19307,1
1PQ2_A_4366,1
2M33_A_19591,0
7LAD_A_25081,1
3TTI_A_24987,1
4TPK_A_19203,1
1L9X_A_10556,0
7LAD_A_12925,1
7YAN_A_14586,1
5N6R_A_10,0
3ELP_A_14075,0
3RZL_A_5507,0
5WKP_A_13610,1
1R9O_A_10754,1
3O4R_A_11538,1
1PQ2_A_12800,1
1HT0_A_2496,1
1MVS_A_18106,1
1Z8D_A_4065,1
6RPC_A_9856,1
4YC6_A_4425,0
1PQ2_A_15981,1
6T13_A_27377,1
11GS_A_24825,0
4TPK_A_13832,1
8GK3_A_19001,1
7YAN_A_22595,0
3N9Y_A_13175,1
6V6Q_A_12351,1
2JEV_A_20904,0
5GMM_A_14050,1
5B6M_A_20742,0
7X7S_A_556,0
7LAD_A_11679,1
7PK0_A_10350,0
3TJS_A_26326,1
2PID_A_3494,0
1R9O_A_23590,1
3EDI_A_27366,0
1TG6_A_10923,0
3O96_A_22044,0
4LIQ_E_1154,0
3GZC_A_24820,0
3TJS_A_16613,1
3IEI_A_11350,0
1WVA_A_9860,1
8OXV_A_13562,0
4XPB_A_6522,1
7Q84_A_9066,1
1WVA_A_5928,1
4AF3_A_6507,0
3TJS_A_24839,1
6E5B_H_14600,1
5CJ6_A_6069,0
4X2Q_A_6115,0
6SUK_A_13149,0
1DEH_A_5974,0
3DLX_A_13419,0
6SE3_A_5095,0
3FBY_A_244,0
3TJS_A_25899,1
1XW5_A_10603,1
5BWA_B_10474,0
1KUV_A_17691,1
5OQT_A_19691,0
1B6A_A_24589,1
1MVS_A_14674,1
5HBF_A_21633,1
1R9O_A_453,1
1HRJ_A_2764,0
6OB6_A_8662,0
1G3M_A_19726,0
2XX3_A_15236,0
6OAU_A_4245,0
1A2X_A_26623,0
7VF3_B_13128,0
1RON_A_25950,0
6F34_A_12242,1
3TTI_A_6021,1
6E5B_K_2721,1
3KQ0_A_6938,0
2HI4_A_20034,1
1DEH_A_14011,1
5FA6_A_24373,1
1T5C_A_13670,0
1VZO_A_22495,0
3KLR_A_11328,0
1PQ2_A_15262,1
6O60_B_6700,0
1M6D_A_23627,1
7YAN_A_12174,1
3TJS_A_4006,1
3GQY_A_6888,0
5MSC_A_13530,0
4ZA0_A_23921,1
7LAD_A_23781,1
7LAD_A_3309,1
2VCQ_A_2562,0
4Q95_A_8833,0
6LHM_A_27211,0
1LPQ_A_26463,0
3TJS_A_17933,1
3TJS_A_5627,1
2HI4_A_23582,1
6KUW_A_23700,1
3TJS_A_18842,1
4CT4_B_2756,0
5WH6_A_17509,1
1C9Y_A_24016,1
3F3Y_A_19769,1
4BB5_A_10116,1
5CJ6_A_25262,1
4QGK_A_2309,0
2N02_A_11093,1
1RML_A_2576,1
3TJS_A_18983,1
1Z8D_A_11447,1
3TW2_A_8287,1
4XSV_A_9130,0
4C9G_A_6777,1
2HI4_A_24405,1
5HK1_A_6358,0
1UMY_A_26963,0
1PCP_A_17789,0
3IBD_A_17494,0
1B3O_A_5435,0
1R9O_A_5198,1
1R9O_A_18358,1
2HI4_A_9389,1
1PUB_A_26483,1
2VWU_A_18197,0
3MA2_A_13996,0
3TJS_A_3338,1
7LAD_A_3287,1
2LCK_A_25673,0
2F7E_E_12170,1
1FR8_A_25373,0
2PID_A_21144,0
1R9O_A_6526,1
1CA3_A_20786,1
1PQ2_A_4945,1
2M33_A_11777,0
6O60_B_5287,0
3UNB_D_10845,0
1EL3_A_5942,1
7WT2_A_7841,1
6S8L_B_14307,1
3VW7_A_7852,1
1UR6_A_19231,0
7LAD_A_6576,1
3TJS_A_18307,1
5KXI_A_20500,0
4UY9_A_25523,1
5N3W_A_4885,1
3IBD_A_11442,1
1T2K_D_19875,0
1SQN_A_27424,1
7YAN_A_6773,0
4TPK_A_15592,1
3TJS_A_2876,1
3IBD_A_8789,1
2XRF_A_18103,0
3TJS_A_25911,1
1CI6_A_11199,0
5CJ6_A_15014,1
6FX0_A_17953,0
1CA3_A_3219,1
4D6T_H_14842,0
3PM0_A_20647,1
8Q61_A_8657,0
7ZZO_A_7586,1
3IBD_A_20664,1
3IBD_A_329,1
5WH6_A_20547,1
8OXV_A_4008,1
3GZC_A_11541,0
2BXR_A_14836,1
2HI4_A_27395,1
4DCH_A_7025,0
5MSC_A_19485,0
3TJS_A_8840,1
4DC2_A_12260,0
1PQ2_A_1851,1
2BXR_A_26955,1
3IBD_A_3483,1
1PBH_A_5519,1
6YAW_A_21519,1
2YRQ_A_25985,1
3W2E_A_17085,1
1ACB_E_2856,0
1RON_A_18027,0
4TPK_A_17489,1
5N6R_A_81,0
2QXG_A_1,0
2VXO_A_19737,0
3ECM_A_21530,0
1SQN_A_13263,0
3R1N_A_27416,0
2HI4_A_25808,1
3E4C_A_24494,0
5XIX_A_23086,0
1CA3_A_18123,1
3TJS_A_1311,1
1K6M_A_13831,0
6R3V_B_9108,0
7Q84_A_12738,0
1YUR_A_22637,1
6ASY_A_16110,0
1EXT_A_6587,0
5U03_A_2868,0
6XFQ_G_27256,0
3TJS_A_17634,1
3HQD_A_20821,1
5EE5_B_7340,0
3TJS_A_23210,1
3I2B_A_9100,0
3MA2_A_9569,0
3TJS_A_8270,1
4Y62_A_5865,0
5GL7_A_11733,0
2PQT_A_12381,1
6B2E_B_21803,1
1DQ8_A_15299,1
3NH4_A_25318,0
1R02_A_21962,1
1R9O_A_23936,1
3TJS_A_254,1
2VXO_A_5291,0
1CA3_A_3659,1
2ZZ0_A_9721,1
4QGK_A_6531,0
3BEJ_A_3936,0
5CJ6_A_7108,1
2COG_A_2954,0
4OE5_A_16472,0
1J3S_A_7945,1
1Q8G_A_13151,0
3TJS_A_20358,1
4D6U_D_13532,0
1CA3_A_4786,1
7BY1_A_15618,0
3PM0_A_13319,1
1R9O_A_78,1
3UNB_D_24999,0
2JEV_A_3873,0
1YB1_A_25944,0
1N4H_A_20094,0
1Q8G_A_10289,1
5VAD_A_19254,0
6CGC_A_22207,1
5WH6_A_26850,0
4QGK_A_278,0
7LAD_A_24298,1
4ZVV_A_11111,0
5NHG_A_7419,0
3PM0_A_4388,1
1PQ2_A_9433,1
4NQA_A_15611,1
4V24_A_12947,0
2HQU_A_12592,0
3I2B_A_2246,0
6GQ3_A_9200,1
2RJQ_A_3615,0
3R1N_A_8296,0
8FXS_A_18762,0
1CA3_A_3570,1
4Z32_A_25070,0
2JEV_A_25863,0
1BPX_A_7154,0
3DDU_A_13141,0
2I83_A_6977,0
1R9O_A_1244,1
4OE5_A_10338,0
8GK3_A_19555,1
1MVS_A_10470,1
1WMA_A_4532,1
5HK1_A_12882,1
4OLI_A_13425,0
5OQT_A_26204,1
8DAO_F_17599,1
1HT0_A_8718,1
6UP1_A_12550,0
3WYG_D_2482,1
1B6A_A_191,1
2I99_A_1715,0
2I47_A_17640,1
5MO4_A_11016,1
3TJS_A_12926,1
4ZEL_A_3258,0
1R9O_A_15964,1
6UP1_A_8930,1
2HI4_A_13772,1
6N2U_A_10810,0
2HI4_A_1112,1
3KXC_C_21517,1
4BB5_A_13239,0
4OE5_A_342,0
5MVZ_U_11775,0
3IIB_A_24115,0
4ZNE_A_3861,0
4XPB_A_20141,1
3PM0_A_17400,1
5MSC_A_19318,0
5BWA_B_22316,0
1R9O_A_24768,1
4XPB_A_12532,1
2HI4_A_1760,1
1MF8_B_26625,0
4CT4_B_14524,0
7LAD_A_12448,1
1PQ2_A_7256,1
11GS_A_2725,1
5B6M_A_27282,0
1OHV_A_21832,0
1PQ2_A_5207,1
3TJS_A_7081,1
1BUH_B_3425,0
1A2X_A_16740,0
1R9O_A_25040,1
3O96_A_25548,0
3TJS_A_12179,1
1PQ2_A_10588,1
8GOD_A_23504,1
4HU1_A_9594,0
1WMA_A_2314,0
1R9O_A_8241,1
1R9O_A_22053,1
4DC2_A_9307,1
5MVZ_U_8502,0
1HT0_A_13966,1
1HT0_A_23804,1
3TJS_A_131,1
1PBH_A_20304,1
4FL2_A_14912,0
4HT2_A_6181,1
1HSO_A_24197,1
8D3J_A_6153,1
7LAD_A_25866,0
1YB5_A_15564,0
3ICH_A_13157,0
1VZO_A_3169,0
1PQ2_A_17150,1
3THB_A_6405,1
1Q8G_A_20313,0
1B6C_B_8451,1
2B3X_A_13723,0
3HQD_A_12169,0
4QGK_A_18544,0
2QHM_A_15534,1
3N9Y_A_13854,1
6O60_B_25282,0
6SE3_A_16665,1
1HKB_A_16883,0
3OLD_A_4836,0
1ACB_E_16899,1
8GOD_A_20711,1
1PQ2_A_12958,1
4HU1_A_26096,1
2COG_A_23257,1
3PM0_A_13354,1
6IIE_A_24500,0
3O8Y_A_20699,0
6Q8Z_A_4666,0
4GRI_A_19256,0
1R9O_A_3655,1
1Z8D_A_2270,1
2HI4_A_4583,1
2HI4_A_8148,1
4TPK_A_8144,1
3ML5_A_518,0
1URL_A_7304,0
6KUW_A_22301,1
5XAF_E_5311,0
3TJS_A_16570,1
3O8Y_A_18129,0
6FX0_A_23157,1
3TJS_A_15331,1
3IBD_A_26205,1
2ZB2_A_22923,1
4A5T_S_25369,1
5WZO_A_10775,1
1B6C_B_22558,0
3R1N_A_6340,1
7Q84_A_12097,0
1C5G_A_13904,0
7LAD_A_10409,1
5WZO_A_9687,1
2KVU_A_10570,0
5GL7_A_12659,1
3IBD_A_396,1
2K4T_A_18089,0
7LAD_A_9353,1
3ECM_A_7090,0
1WSR_A_25511,1
5JNR_A_9440,0
5KXI_B_2914,1
1S3A_A_9642,1
2KS9_A_15547,0
3TJS_A_10384,1
2CZH_A_10415,0
4G8A_A_19651,1
8GRB_C_10387,0
6HPO_A_3084,1
1CA3_A_22334,1
5OMY_A_22249,1
1CA3_A_4191,1
1PBH_A_15387,1
4D6T_H_24696,0
5WKP_A_22777,1
3TJS_A_26932,1
6T13_A_2097,1
5B6M_A_27455,0
1CA3_A_24214,1
6V6Q_A_1761,0
2I99_A_8172,0
3TJS_A_7254,1
1R9O_A_11840,1
5OMY_A_12862,1
7Q84_A_12952,0
1R8Q_A_26114,1
